D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_03_908.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_03_908.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_03_908.jpg,0,0.7715161,0,23.2845
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_03_984.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_03_984.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_03_984.jpg,0,0.5450692,0,23.74381
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_058.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_058.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_058.jpg,-0.05,0.3526318,0,23.93662
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_127.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_127.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_127.jpg,-0.25,0.1151674,0,23.94518
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_199.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_199.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_199.jpg,0,0,0,23.74551
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_269.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_269.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_269.jpg,0,0,0,23.59495
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_336.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_336.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_336.jpg,0,0,0,23.45319
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_407.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_407.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_407.jpg,0,0,0,23.26385
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_482.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_482.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_482.jpg,0,0,0,23.07658
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_549.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_549.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_549.jpg,0,0,0,22.93712
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_623.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_623.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_623.jpg,0,0,0,22.75273
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_697.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_697.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_697.jpg,0,0,0,22.61543
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_772.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_772.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_772.jpg,0,0,0,22.4336
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_843.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_843.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_843.jpg,0,0,0,22.25324
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_914.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_914.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_914.jpg,0,0,0,22.11891
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_04_984.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_04_984.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_04_984.jpg,0,0,0,21.94108
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_055.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_055.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_055.jpg,0,0,0,21.80865
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_126.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_126.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_126.jpg,0,0,0,21.63331
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_200.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_200.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_200.jpg,0,0,0,21.45938
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_275.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_275.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_275.jpg,0,0,0,21.32985
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_349.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_349.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_349.jpg,0,0,0,21.15837
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_417.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_417.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_417.jpg,0,0,0,21.03066
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_492.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_492.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_492.jpg,0,0,0,20.86159
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_566.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_566.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_566.jpg,0,0,0,20.69387
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_633.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_633.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_633.jpg,0,0,0,20.56896
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_701.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_701.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_701.jpg,0,0,0,20.4036
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_770.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_770.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_770.jpg,0,0,0,20.28045
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_845.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_845.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_845.jpg,0,0,0,20.11741
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_912.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_912.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_912.jpg,0,0,0,19.99599
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_05_981.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_05_981.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_05_981.jpg,0,0,0,19.83523
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_048.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_048.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_048.jpg,0,0,0,19.71545
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_116.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_116.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_116.jpg,0,0,0,19.59627
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_190.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_190.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_190.jpg,0,0,0,19.43833
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_262.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_262.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_262.jpg,0,0,0,19.28152
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_334.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_334.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_334.jpg,0,0,0,19.16478
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_405.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_405.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_405.jpg,0,0,0,19.01013
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_477.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_477.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_477.jpg,0,0,0,18.8948
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_547.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_547.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_547.jpg,0,0,0,18.74198
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_619.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_619.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_619.jpg,0,0,0,18.59023
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_689.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_689.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_689.jpg,0,0,0,18.47823
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_761.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_761.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_761.jpg,0,0,0,18.32978
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_834.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_834.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_834.jpg,0,0.09648509,0,18.23904
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_906.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_906.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_906.jpg,0,0.3371373,0,18.31803
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_06_978.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_06_978.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_06_978.jpg,0,0.5774232,0,18.62733
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_049.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_049.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_049.jpg,0,0.7668576,0,18.99963
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_119.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_119.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_119.jpg,0,1,0,19.70989
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_186.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_186.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_186.jpg,0,1,0,20.32018
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_253.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_253.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_253.jpg,0,1,0,20.92618
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_326.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_326.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_326.jpg,0,1,0,21.72632
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_399.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_399.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_399.jpg,0,0.9580919,0,22.51896
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_469.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_469.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_469.jpg,0,0.7698178,0,23.01021
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_543.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_543.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_543.jpg,0,0.527096,0,23.45864
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_617.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_617.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_617.jpg,0,0.3509081,0,23.64451
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_687.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_687.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_687.jpg,0,0.1184909,0,23.67363
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_756.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_756.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_756.jpg,0,0,0,23.55809
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_825.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_825.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_825.jpg,0,0,0,23.36898
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_892.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_892.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_892.jpg,0,0,0,23.22814
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_07_959.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_07_959.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_07_959.jpg,0,0,0,23.04167
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_026.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_026.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_026.jpg,0,0,0,22.9028
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_096.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_096.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_096.jpg,0,0,0,22.76479
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_164.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_164.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_164.jpg,0,0,0,22.58204
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_231.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_231.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_231.jpg,0,0,0,22.44595
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_301.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_301.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_301.jpg,0.2,0,0,22.24791
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_373.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_373.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_373.jpg,0.35,0,0,22.06141
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_441.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_441.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_441.jpg,0,0,0,21.8762
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_512.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_512.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_512.jpg,0,0,0,21.74181
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_580.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_580.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_580.jpg,0,0.2213019,0,21.66025
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_649.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_649.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_649.jpg,0,0.4093416,0,21.75734
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_717.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_717.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_717.jpg,0,0.590632,0,21.98948
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_787.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_787.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_787.jpg,0,0.4048779,0,22.32131
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_855.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_855.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_855.jpg,0.1,0.2211972,0,22.42007
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_924.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_924.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_924.jpg,0.3,0,0,22.29981
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_08_992.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_08_992.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_08_992.jpg,0.45,0,0,22.07809
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_062.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_062.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_062.jpg,0.6500001,0,0,21.7383
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_134.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_134.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_134.jpg,0,0,0,21.51522
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_205.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_205.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_205.jpg,0,0,0,21.30888
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_276.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_276.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_276.jpg,0,0,0,21.18626
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_345.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_345.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_345.jpg,0,0,0,21.01839
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_413.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_413.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_413.jpg,0,0,0,20.86545
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_482.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_482.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_482.jpg,0,0.2427645,0,20.80249
D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\center_2024_06_25_21_47_09_551.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\left_2024_06_25_21_47_09_551.jpg,D:\term1-simulator-windows\beta_simulator_windows\Datasets\IMG\right_2024_06_25_21_47_09_551.jpg,0,0.4163802,0,20.96686
